event,series,ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,status,close_time,pulled_at
KXNFLPASSTDS-26SEP28PHICHI,KXNFLPASSTDS,KXNFLPASSTDS-26SEP28PHICHI-PHIJHURTS1-2,Jalen Hurts: 2+ passing touchdowns,0.3900,0.4200,0.4200,94.33,94.33,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLPASSTDS-26SEP28PHICHI,KXNFLPASSTDS,KXNFLPASSTDS-26SEP28PHICHI-PHIJHURTS1-4,Jalen Hurts: 4+ passing touchdowns,0.0000,0.0600,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMREDMAN86-1,Mark Redman: 1+ touchdowns,0.0300,0.0400,0.0400,2947.79,2947.79,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCWATSON9-1,Christian Watson: 1+ touchdowns,0.3700,0.3800,0.3800,792891.41,790963.86,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBKJOHNSON26-3,Kaleb Johnson: 3+ touchdowns,0.0000,0.0100,0.0100,1160.90,1160.90,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCBROOKS30-2,Chris Brooks: 2+ touchdowns,0.0200,0.0300,0.0000,0.00,0.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBBMELTON16-2,Bo Melton: 2+ touchdowns,0.0000,0.0100,0.0100,1002.62,1002.62,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBGBDST-1,GB Packers D/ST: 1+ touchdowns,0.1000,0.1100,0.1100,5966.40,5962.40,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBBMELTON16-1,Bo Melton: 1+ touchdowns,0.0800,0.0900,0.0900,59307.43,59307.43,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBJLOVE10-1,Jordan Love: 1+ touchdowns,0.1100,0.1200,0.1200,29300.01,27998.78,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLDLONDON5-3,Drake London: 3+ touchdowns,0.0000,0.0100,0.0100,15733.32,15489.38,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMGOLDEN0-2,Matthew Golden: 2+ touchdowns,0.0400,0.0500,0.0500,21596.37,21315.08,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBKJOHNSON26-1,Kaleb Johnson: 1+ touchdowns,0.2900,0.3000,0.3000,11739.43,11613.44,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLAHOOPER81-1,Austin Hooper: 1+ touchdowns,0.0500,0.0600,0.0600,29625.09,29614.69,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMGOLDEN0-1,Matthew Golden: 1+ touchdowns,0.3000,0.3100,0.3100,15812.30,15690.19,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCWATSON9-3,Christian Watson: 3+ touchdowns,0.0000,0.0100,0.0100,96453.10,96453.10,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBSMOORE23-2,Skyy Moore: 2+ touchdowns,0.0100,0.0200,0.0200,116.97,116.97,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBTKRAFT85-1,Tucker Kraft: 1+ touchdowns,0.3100,0.3200,0.3200,72253.10,71782.13,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLJDOTSON4-2,Jahan Dotson: 2+ touchdowns,0.0000,0.0100,0.0100,348.00,348.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLOZACCHEAUS14-1,Olamide Zaccheaus: 1+ touchdowns,0.0800,0.0900,0.0900,1888.12,1888.11,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLBROBINSON7-2,Bijan Robinson: 2+ touchdowns,0.1600,0.1700,0.1700,39236.07,38996.61,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBJWHYLE81-1,Josh Whyle: 1+ touchdowns,0.0200,0.0400,0.0300,3693.35,3653.35,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBJLOVE10-2,Jordan Love: 2+ touchdowns,0.0000,0.0100,0.0100,15628.02,15628.02,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLZBRANCH17-1,Zachariah Branch: 1+ touchdowns,0.0500,0.0600,0.0600,55956.45,55955.56,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBKJOHNSON26-2,Kaleb Johnson: 2+ touchdowns,0.0400,0.0500,0.0500,11947.13,11947.13,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMLLOYD32-3,MarShawn Lloyd: 3+ touchdowns,0.0000,0.0100,0.0100,693.00,693.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBTKRAFT85-3,Tucker Kraft: 3+ touchdowns,0.0000,0.0100,0.0100,1880.61,1880.61,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLDLONDON5-1,Drake London: 1+ touchdowns,0.3100,0.3200,0.3200,57800.06,57545.65,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLATLDST-1,ATL Falcons D/ST: 1+ touchdowns,0.1100,0.1300,0.1100,3018.46,2980.26,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLKPITTS8-2,Kyle Pitts Sr.: 2+ touchdowns,0.0100,0.0200,0.0200,82885.41,82660.82,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBTKRAFT85-2,Tucker Kraft: 2+ touchdowns,0.0400,0.0500,0.0500,49965.87,49947.12,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLKPITTS8-1,Kyle Pitts Sr.: 1+ touchdowns,0.1800,0.1900,0.1800,41916.45,41803.51,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCBROOKS30-3,Chris Brooks: 3+ touchdowns,0.0000,0.0100,0.0100,541.51,541.51,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLMPENIX9-1,Michael Penix Jr.: 1+ touchdowns,0.0700,0.0800,0.0800,25027.16,24926.50,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMLLOYD32-1,MarShawn Lloyd: 1+ touchdowns,0.2900,0.3000,0.3000,7247.36,7110.55,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBSMOORE23-1,Skyy Moore: 1+ touchdowns,0.1300,0.1400,0.1400,2912.51,2912.51,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBJSMITH18-2,Jonnu Smith: 2+ touchdowns,0.0100,0.0200,0.0200,18988.22,18286.37,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLDLONDON5-2,Drake London: 2+ touchdowns,0.0300,0.0500,0.0500,45584.52,45584.52,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLJDOTSON4-1,Jahan Dotson: 1+ touchdowns,0.1000,0.1100,0.1100,6971.11,6971.11,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCWATSON9-2,Christian Watson: 2+ touchdowns,0.0600,0.0700,0.0700,90932.28,90796.82,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLBROBINSON15-1,Brian Robinson: 1+ touchdowns,0.1600,0.1700,0.1700,26083.56,24844.02,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLOZACCHEAUS14-2,Olamide Zaccheaus: 2+ touchdowns,0.0000,0.0100,0.0100,1283.19,1283.19,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMGOLDEN0-3,Matthew Golden: 3+ touchdowns,0.0000,0.0100,0.0100,10291.81,10291.81,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBCBROOKS30-1,Chris Brooks: 1+ touchdowns,0.1900,0.2000,0.1900,1859.61,1651.09,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLBROBINSON15-2,Brian Robinson: 2+ touchdowns,0.0000,0.0200,0.0200,6162.60,6162.60,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBJSMITH18-1,Jonnu Smith: 1+ touchdowns,0.1000,0.1100,0.1100,34466.15,34024.27,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLBROBINSON7-1,Bijan Robinson: 1+ touchdowns,0.5400,0.5500,0.5500,75133.98,73824.59,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-ATLBROBINSON7-3,Bijan Robinson: 3+ touchdowns,0.0300,0.0400,0.0400,6496.14,6496.14,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP24ATLGB,KXNFLTD,KXNFLTD-26SEP24ATLGB-GBMLLOYD32-2,MarShawn Lloyd: 2+ touchdowns,0.0400,0.0500,0.0500,5002.53,5002.53,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIKBOURNE17-2,Kendrick Bourne: 2+ touchdowns,0.0000,0.0200,0.0100,300.00,300.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFKJUSZCZYK44-2,Kyle Juszczyk: 2+ touchdowns,0.0000,0.0200,0.0100,330.00,330.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIKBOURNE17-1,Kendrick Bourne: 1+ touchdowns,0.1100,0.1200,0.1200,23.50,23.50,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITALLGEIER22-3,Tyler Allgeier: 3+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIJLOVE4-3,Jeremiyah Love: 3+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFKBLACK26-2,Kaelon Black: 2+ touchdowns,0.0100,0.0400,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFGKITTLE85-1,George Kittle: 1+ touchdowns,0.3100,0.3300,0.3300,664.30,654.30,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITALLGEIER22-2,Tyler Allgeier: 2+ touchdowns,0.0200,0.0600,0.0500,19.00,19.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIJLOVE4-2,Jeremiyah Love: 2+ touchdowns,0.0500,0.0700,0.0700,326.68,326.68,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFSFDST-1,SF 49ers D/ST: 1+ touchdowns,0.0100,0.1200,0.1200,66.54,66.54,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFLFARRELL89-1,Luke Farrell: 1+ touchdowns,0.0700,0.0800,0.0700,20.01,20.01,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFDSAMUEL19-2,Deebo Samuel Sr.: 2+ touchdowns,0.0100,0.0700,0.0700,42.35,42.35,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIMWILSON14-2,Michael Wilson: 2+ touchdowns,0.0100,0.0400,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFLFARRELL89-2,Luke Farrell: 2+ touchdowns,0.0000,0.0200,0.0100,300.00,300.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFDSAMUEL19-3,Deebo Samuel Sr.: 3+ touchdowns,0.0000,0.0200,0.0100,300.00,300.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFGKITTLE85-3,George Kittle: 3+ touchdowns,0.0000,0.0200,0.0100,300.00,300.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITMCBRIDE85-3,Trey McBride: 3+ touchdowns,0.0000,0.0200,0.0100,300.00,300.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITMCBRIDE85-1,Trey McBride: 1+ touchdowns,0.3100,0.3200,0.3200,412.64,412.64,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIJBRISSETT7-1,Jacoby Brissett: 1+ touchdowns,0.0900,0.1200,0.0900,32.21,32.21,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFKJUSZCZYK44-1,Kyle Juszczyk: 1+ touchdowns,0.0800,0.1000,0.1000,197.23,197.23,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFGKITTLE85-2,George Kittle: 2+ touchdowns,0.0200,0.0600,0.0600,350.00,350.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIEHIGGINS84-1,Elijah Higgins: 1+ touchdowns,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIMHARRISON18-1,Marvin Harrison Jr.: 1+ touchdowns,0.1700,0.1900,0.1900,149.41,149.41,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFDSAMUEL19-1,Deebo Samuel Sr.: 1+ touchdowns,0.2800,0.3300,0.3200,266.44,266.44,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFCMCCAFFREY23-1,Christian McCaffrey: 1+ touchdowns,0.6100,0.7000,0.7100,371.45,357.45,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITMCBRIDE85-2,Trey McBride: 2+ touchdowns,0.0500,0.0600,0.0600,22.33,22.33,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFKBLACK26-1,Kaelon Black: 1+ touchdowns,0.2100,0.2500,0.2100,32.20,32.20,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFCMCCAFFREY23-2,Christian McCaffrey: 2+ touchdowns,0.2300,0.3100,0.3100,290.86,290.86,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFBPURDY13-1,Brock Purdy: 1+ touchdowns,0.2200,0.2400,0.2400,668.14,666.14,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIMWILSON14-1,Michael Wilson: 1+ touchdowns,0.1900,0.2300,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIJLOVE4-1,Jeremiyah Love: 1+ touchdowns,0.3400,0.3700,0.3400,54.35,50.34,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIHLONG89-1,Hunter Long: 1+ touchdowns,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIARIDST-1,ARI Cardinals D/ST: 1+ touchdowns,0.0200,0.1300,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFKBLACK26-3,Kaelon Black: 3+ touchdowns,0.0100,0.0200,0.0100,201.87,201.87,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIJBRISSETT7-2,Jacoby Brissett: 2+ touchdowns,0.0100,0.0200,0.0200,92.64,92.64,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFBPURDY13-2,Brock Purdy: 2+ touchdowns,0.0300,0.0400,0.0400,1054.12,1054.12,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARITALLGEIER22-1,Tyler Allgeier: 1+ touchdowns,0.2800,0.3000,0.2800,32.00,32.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-SFCMCCAFFREY23-3,Christian McCaffrey: 3+ touchdowns,0.0200,0.0900,0.0700,4.00,4.00,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27ARISF,KXNFLTD,KXNFLTD-26SEP27ARISF-ARIMHARRISON18-2,Marvin Harrison Jr.: 2+ touchdowns,0.0200,0.0300,0.0300,1568.81,1568.81,active,2026-09-29T20:05:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALJFERGUSON87-3,Jake Ferguson: 3+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALDHENRY22-1,Derrick Henry: 1+ touchdowns,0.6400,0.6600,0.6500,518.26,515.26,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALEDEMERCADO31-1,Emari Demercado: 1+ touchdowns,0.0900,0.1200,0.0800,2.00,2.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALCMOORE17-2,Chris Moore: 2+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALESARRATT13-1,Elijah Sarratt: 1+ touchdowns,0.0100,0.0800,0.0000,0.00,0.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALGPICKENS3-3,George Pickens: 3+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALRFLOURNOY19-1,Ryan Flournoy: 1+ touchdowns,0.1800,0.1900,0.1800,24.67,24.67,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALRBATEMAN7-3,Rashod Bateman: 3+ touchdowns,0.0100,0.0200,0.0000,0.00,0.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALCLAMB88-3,CeeDee Lamb: 3+ touchdowns,0.0100,0.0200,0.0200,11.69,11.69,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALDPRESCOTT4-2,Dak Prescott: 2+ touchdowns,0.0100,0.0200,0.0200,2339.50,2339.50,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALJWILLIAMS33-3,Javonte Williams: 3+ touchdowns,0.0100,0.0600,0.0600,1.04,1.04,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALJHILL43-1,Justice Hill: 1+ touchdowns,0.1100,0.1500,0.1200,1.01,1.01,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-DALGPICKENS3-2,George Pickens: 2+ touchdowns,0.0300,0.0700,0.0700,268.24,268.24,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALDWALKER81-1,Devontez Walker: 1+ touchdowns,0.0100,0.1200,0.1200,2.00,2.00,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
KXNFLTD-26SEP27BALDAL,KXNFLTD,KXNFLTD-26SEP27BALDAL-BALLJACKSON8-2,Lamar Jackson: 2+ touchdowns,0.0300,0.0600,0.0600,1040.70,1040.70,active,2026-09-29T20:25:00Z,2026-09-24T16:14:26+00:00
